1.0.0																		
The Beauty Inside		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17EoFElAgOPl6jGCQNEvG0hiobFJy3Jht5EvxKX-wyGJDJjjUwBkrYypPMmiX1Kc-Jurk_taqa9J9aeDGknbVFEYT5JX2bL7aZ-Fo-kKw-S0NcPV99_mXZgS4TvjyTojaaDcgvvX46RWKcHd=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Glory		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17FmEuAwigMGcH-gmYiw7oWuj1aH58RSOebDXYtw_qvPgWkM2xPTk9UVJYLKGFtNnt5nyGK6ASXXYHhiu89u8A2NX5xli5-_OfNNIMViz6Y93a6qIw3qGnMhv7C8E_UZTcESPXTA-2kY3Uc=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Good Bad Mother		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17F8ZhBUqTUiJdMPxHGP0gxDOxLDUP1vjapz2TEuzrbGoQDGPdPOI1s8MdhnXrFxBWVW2JAR1bxPgPJeQAsRrCv59Rc3SBXe17tHySiiTU_RVBtQpWUG3tGdJ1R_t_SyP026E949gtL5ENDo=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Heirs		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17HniikajkMzAnkPrnFNthcy-59lhCVsZ7ybvNQzFtXc21sjDAY1LZW0VZ7PlgWxqc8eqbrvXDoOodpuaEffmyXqL_XnlIxiTikzOFBpm6VlmjBPUdernVlXOyZyn16lvv1mRJTc2RLlRwGm=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The King: Eternal Monarch		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17HO4AT6yfbMAWZZPxYmGweiqGkv1Ipb8bodGDhF8sPirfePENPTfT1yrZca0-w-fSPXjwhUADnnxIw1mI1DbTaGEhMIHKwmzleQUPVADpl7ExUJhLRjxcjv_lF2-EBuW9ZIItV_wuBg27Wn=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Light in Your Eyes		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17Fe8A580jsGmbdW9zOnXns8DbvZx_oBL5L3sO-SVBVek6gjONOzA3lXOYGSxpwQ9alFSSgQe5VJNrD9bvMbPpetQWUJwyvobRp95wZUhuueI0fXlU1u0X2Q6fIVD7PGIalwEYxDvXHxzZiU=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Scholar Who Walks the Night		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17FagSFPrc2dW5pNYnzEmyx0RP-1AU43qwHMoLsv70xX_iAA9eIcPZ-5eaWpxKn5-jae106TmpOmBXBsjavmkmDUhDlyxk-fme78GcYOXie-Juf1VMfQIzvRw0XVZ5hwvcx8RvvBQaYXp88X=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Uncanny Counter		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17H9XTJ7I_LhFT2neX0ovWQ4XB6VFYLyWSbfxuKTLZaocydW_N_uXSqcxNO82lIEagOJDj6M9TTqF0xwj5MR_J66jIeyeh2O_exyFW15mZelHofD1ZFNjErHNxeooe4BEYfjy7myDK2-kp6N=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
The Worst of Evil		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17F_pJQkRbSyrMi4sRdoP4Jz-pRsxHRNr10Z3P29UIlM0RSLDEdnLBDVPRQKyN5Bjx1O1Y9sBhw5SSsFP0-q9f33cZ5Kd8nGxrJ4cTK-9fSNLY8f5MC5mWVOT02KffO-NcHbMITpka0G6EY=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Tomorrow		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17GCOJ7upssZENql4BEyniylESfy-es6_zcuU_uKxFvmAW0LtgKTBNQmNbgT_yqNBb0Q-F8fru2bVwKj1OYJSaH3S8DlwuV19zPqnTB6lpaMFgxkChMtAjvp9N9Hp2mn4j3-ikqa3CVNdMUf=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
True Beauty		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17G2hLAYxD2lVCj7bsuNiYr7t9vZPe3SdLgdJTQ6F3lX7iBFa-YlbIl4-jGh2rPGnwogwMvSSu3mXn4oL7ZziDk-GNpaIEqNzkvkZs9WneafY7BYbCbZMrGr0-w_2FfOES2eOH2VBE3Nbe1b=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Twenty-Five Twenty-One		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17HT2TmQVj9F_gbXOMRBLUP0HmZd-O8YVdFeZyRi8CEwCh6wvjR99EwDrvIQTEoOX2DsGuvjnE80zijHrYH17TE1_DEGuvdWAHqglv03rI6NvLwTvtwZ5EHuC4-4d0m3Ny5870qPw3vR-Fsh=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Twinkling Watermelon		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17FwFODuM-2my-l1iUmOs34b5tRuLIOKCPp-dxf75WBkORCEuxGsj_GNB-bc_x7b9ryT6ZHicDbvGZvUuLIUMWcwV8VhzGTCdtAxVOKY5r82bQ6rLJKTPyU2YsTpgUW8LBtyi4goD0F2_1Ij=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Vincenzo		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17Fg0KSzK-OYF6pS0doKF_91xOdrVxFrV2QOrWMtH72RA34U5UJua7RZtKuRH2FQ9dBMf79WbhMQ4iBzYdMd0zEaByl-TzMB22GEC34qvdsXufzEeqragBgn7UZjB4FKkUGVPR_-o00TrVPt=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
W 		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17EjiOFqTSp_JUkXgMDVHAVEneDS8QjsHo4g3Jej5WA6f2mmp_WlSP03L2T3p_2jTfXOCcIf-jDmsxbAphzvlUVreKsFk4TA4dGTbJv9U7WdH1vKUdTYzem01cICgZE9bqYRF-B8K2XAPWE4=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Weak Hero Class 1		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17EMFClyoJEGL5GgTF7RYt-NwIR3dszCiHBJU4-1H6_XDKZ4xf4gq9b9D_mGeq7Yp-YTGFeTC6iKce-92eGLaIEWo5ExIxHD4pMYTcfHwpJqgr2dQURm2oIxtZ8ULAbJYwedDSp9XPZJEJt2=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Weightkifting Fairy Kim Bok Joo		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17FLLol2sFUHwdqMZusPeDVzyeNWLWUeM-PYyoJUZ9NqqadEbDIqIdvIdP57yrGnQl-3L9vXyl2-dgk3gEJnPFyOmpId0c957M-cXRXdiRgnAxDfUiZ-wiubmkHOuOxdsf0M2mWDsxx9MyKp=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Welcome to Waikiki		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17GCZLypnEXrgXzyTDj3SuFtHIeoqhb6DO-g8QNZ3N3P5ktgrHoycfQvvLGJgJQigSwAXeBkM7mHnSGdyeTwWRraW9wmKsflgB02XyWD_z0hED1_6Q263M-38_ZfeSbGkSS9UkDBccSwEhG8=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
While You Were Sleeping		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17GtEANdFaYoXRY44JE9ssJgH1khLgRuy5ubvJsZ0pMh7DOBGiPlom7Q3hM1Hm7bxWKKhmOdadXQ8FBvUDhqz5bcdV3P35pJjVn1iE8bRV1Uq_6sEskRRTgIlOvVLo_58FZBY3h_ymbEEggc=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
Wonderful World		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17FG-ecvS7vaCSJdqhSdqppYp3gnS3UJEbla-muZiknZCTR12LKWaAwzdUgyhtT3UxKb7eFFLPPRSxpbvIztoc6x36K98P9cQviDBZIitmtbA6EKYMDqf8w04k3OYUwS50IcvUyPD-16D39R=w315-h449?key=pXRsOlM8nghDTXXRqF_buA																
K-Dramas		https://lh7-rt.googleusercontent.com/sheetsz/AHOq17GBZQW68LXlokgUWJDjudjKCptZOzfpvdBwB4P0WwfXfjTH-LRJtanA4JOWqjDSN7PiL9s8_W5YC0M2Ax8FmCu_50APiCDI1ZEh9zajtp2JGBoUkUBC-3R4reX5xfgg-5i1ac0jblLsysU=w315-h19?key=pXRsOlM8nghDTXXRqF_buA																
